Update ID,Part Requests,Monday Request ID Lookup,Monday Part Request  (from Part Requests),Part Type (from Part Requests),Material (from Part Requests) 2,Qty Made,Material - Import ,Date Manufactured,Row Total Revenue,Pricing Table Link,Price (from Pricing),Created Time,Run Automations,Entered In Monday,Statistics,Part Type - OLD,Part Type - Text - OLD,Part Import,Material (from Part Requests),Duplicate? Request ID (from Part Requests),Attachments,Monthly Total,Calculation,shippingStatus
1280,Atrium - Cups - Zebrawood - 8690514222,8690514222,Atrium,Cups,Zebrawood,2,,4/8/2025,$80.00,Cups,$40.00,4/8/2025 3:42pm,,checked,,Cups,,,Zebrawood,Atrium - Cups - Zebrawood - 8690514222,,, - Cups - ,In Transit
1279,Bokeh Closed - Cups - Black Limba - 8875343638,8875343638,Bokeh Closed,Cups,Black Limba,11,,4/8/2025,$440.00,Cups,$40.00,4/8/2025 3:42pm,,checked,,Cups,,,Black Limba,Bokeh Closed - Cups - Black Limba - 8875343638,,, - Cups - ,In Transit
1278,Atrium - Cups - Katalox - 8690544284,8690544284,Atrium,Cups,Katalox,6,,4/8/2025,$240.00,Cups,$40.00,4/8/2025 10:00am,,checked,,Cups,,,Katalox,Atrium - Cups - Katalox - 8690544284,,, - Cups - ,In Transit
1277,Bokeh Closed - Cups - Black Limba - 8875343638,8875343638,Bokeh Closed,Cups,Black Limba,6,,4/7/2025,$240.00,Cups,$40.00,4/7/2025 5:04pm,,checked,,Cups,,,Black Limba,Bokeh Closed - Cups - Black Limba - 8875343638,,, - Cups - ,In Transit
1276,Atrium Open - Baffles - Richlite - 8875331732,8875331732,Atrium Open,Baffles,Richlite,39,,4/7/2025,$780.00,Baffles,$20.00,4/7/2025 5:04pm,,checked,,Cups,,,Richlite,Atrium Open - Baffles - Richlite - 8875331732,,, - Baffles - ,In Transit
1275,Atrium - Cups - Zebrawood - 8690514222,8690514222,Atrium,Cups,Zebrawood,8,,4/4/2025,$320.00,Cups,$40.00,4/7/2025 4:24pm,,checked,,Cups,,,Zebrawood,Atrium - Cups - Zebrawood - 8690514222,,, - Cups - ,In Transit
1274,Bokeh Open - Baffles - Richlite - 8836275483,8836275483,Bokeh Open,Baffles,Richlite,17,,4/3/2025,$340.00,Baffles,$20.00,4/3/2025 5:00pm,,checked,,Cups,,,Richlite,Bokeh Open - Baffles - Richlite - 8836275483,,, - Baffles - ,In Transit
1273,Bokeh Open - Cups - Stabilized and/or Resin - 8354305399,8354305399,Bokeh Open,Cups,Stabilized and/or Resin,5,,4/3/2025,$200.00,Cups,$40.00,4/3/2025 4:59pm,,checked,,Cups,,,Stabilized and/or Resin,Bokeh Open - Cups - Stabilized and/or Resin - 8354305399,,, - Cups - ,In Transit
1272,Atrium - Cups - Apple Burl - 8334943688,8334943688,Atrium,Cups,Apple Burl,2,,4/3/2025,$80.00,Cups,$40.00,4/3/2025 4:59pm,,checked,,Cups,,,Apple Burl,Atrium - Cups - Apple Burl - 8334943688,,, - Cups - ,In Transit
1271,Verite Open - Cups - Stabilized and/or Resin - 8354307779,8354307779,Verite Open,Cups,Stabilized and/or Resin,2,,4/3/2025,$80.00,Cups,$40.00,4/3/2025 4:58pm,,checked,,Cups,,,Stabilized and/or Resin,Verite Open - Cups - Stabilized and/or Resin - 8354307779,,, - Cups - ,In Transit
1270,Caldera Closed - Cups - Amboyna Burl - 8334960768,8334960768,Caldera Closed,Cups,Amboyna Burl,6,,4/3/2025,$240.00,Cups,$40.00,4/3/2025 4:58pm,,checked,,Cups,,,Amboyna Burl,Caldera Closed - Cups - Amboyna Burl - 8334960768,,, - Cups - ,In Transit
1269,Bokeh Open - Cups - Stabilized Wood/Flake/Resin - 8499654676,8499654676,Bokeh Open,Cups,Stabilized Wood/Flake/Resin,5,,4/3/2025,$200.00,Cups,$40.00,4/3/2025 9:59am,,checked,,Cups,,,Stabilized Wood/Flake/Resin,Bokeh Open - Cups - Stabilized Wood/Flake/Resin - 8499654676,,, - Cups - ,In Transit
1268,Caldera Closed - Cups - Amboyna Burl - 8334960768,8334960768,Caldera Closed,Cups,Amboyna Burl,3,,4/3/2025,$120.00,Cups,$40.00,4/3/2025 9:59am,,checked,,Cups,,,Amboyna Burl,Caldera Closed - Cups - Amboyna Burl - 8334960768,,, - Cups - ,In Transit
1267,Atrium - Cups - Apple Burl - 8334943688,8334943688,Atrium,Cups,Apple Burl,3,,4/3/2025,$120.00,Cups,$40.00,4/3/2025 9:58am,,checked,,Cups,,,Apple Burl,Atrium - Cups - Apple Burl - 8334943688,,, - Cups - ,In Transit
1266,Atrium - Cups - Tedley Burl - 8690585725,8690585725,Atrium,Cups,Tedley Burl,2,,4/3/2025,$80.00,Cups,$40.00,4/3/2025 9:58am,,checked,,Cups,,,Tedley Burl,Atrium - Cups - Tedley Burl - 8690585725,,, - Cups - ,In Transit
1265,Caldera Closed - Cups - Cocbolo - 8836287480,8836287480,Caldera Closed,Cups,Cocbolo,3,,4/3/2025,$120.00,Cups,$40.00,4/3/2025 9:57am,,checked,,Cups,,,Cocbolo,Caldera Closed - Cups - Cocbolo - 8836287480,,, - Cups - ,In Transit
1264,Caldera Closed - Cups - Tedley Burl - 8690587920,8690587920,Caldera Closed,Cups,Tedley Burl,4,,4/1/2025,$160.00,Cups,$40.00,4/1/2025 3:52pm,,checked,,Cups,,,Tedley Burl,Caldera Closed - Cups - Tedley Burl - 8690587920,,, - Cups - ,In Transit
1263,Eikon - Cups - Resin Flake - 8354307093,8354307093,Eikon,Cups,Resin Flake,2,,4/1/2025,$80.00,Cups,$40.00,4/1/2025 3:52pm,,checked,,Cups,,,Resin Flake,Eikon - Cups - Resin Flake - 8354307093,,, - Cups - ,In Transit
1262,Atrium - Cups - Stabilized and/or Resin - 8354294052,8354294052,Atrium,Cups,Stabilized and/or Resin,2,,4/1/2025,$80.00,Cups,$40.00,4/1/2025 3:51pm,,checked,,Cups,,,Stabilized and/or Resin,Atrium - Cups - Stabilized and/or Resin - 8354294052,,, - Cups - ,In Transit
1261,Atrium - Cups - Tedley Burl - 8690585725,8690585725,Atrium,Cups,Tedley Burl,4,,4/1/2025,$160.00,Cups,$40.00,4/1/2025 3:51pm,,checked,,Cups,,,Tedley Burl,Atrium - Cups - Tedley Burl - 8690585725,,, - Cups - ,In Transit
1260,Atrium - Cups - Apple Burl - 8334943688,8334943688,Atrium,Cups,Apple Burl,2,,4/1/2025,$80.00,Cups,$40.00,4/1/2025 3:50pm,,checked,,Cups,,,Apple Burl,Atrium - Cups - Apple Burl - 8334943688,,, - Cups - ,In Transit
1259,BOKEH Closed - Cups - Resin Flake - 7354467525,7354467525,BOKEH Closed,Cups,Resin Flake,9,,4/1/2025,$360.00,Cups,$40.00,3/31/2025 7:21pm,,checked,,Cups,,,Resin Flake,BOKEH Closed - Cups - Resin Flake - 7354467525,,, - Cups - ,In Transit
1258,Bokeh Closed - Cups - Stabilized Red - 8820993230,8820993230,Bokeh Closed,Cups,Stabilized Red,1,,4/1/2025,$40.00,Cups,$40.00,3/31/2025 7:20pm,,checked,,Cups,,,Stabilized Red,Bokeh Closed - Cups - Stabilized Red - 8820993230,,, - Cups - ,In Transit
1257,Atrium - Cups - Amboyna Burl - 8334965501,8334965501,Atrium,Cups,Amboyna Burl,5,,4/1/2025,$200.00,Cups,$40.00,3/31/2025 7:20pm,,checked,,Cups,,,Amboyna Burl,Atrium - Cups - Amboyna Burl - 8334965501,,, - Cups - ,In Transit
1256,Caldera Closed - Cups - Resin Flake Red - 8713877829,8713877829,Caldera Closed,Cups,Resin Flake Red,2,,3/31/2025,$80.00,Cups,$40.00,3/31/2025 10:25am,,checked,,Cups,,,Resin Flake Red,Caldera Closed - Cups - Resin Flake Red - 8713877829,,, - Cups - ,In Transit
1255,Caldera Closed - Cups - Cocobolo - 8302275213,8302275213,Caldera Closed,Cups,Cocobolo,3,,3/31/2025,$120.00,Cups,$40.00,3/31/2025 10:25am,,checked,,Cups,,,Cocobolo,Caldera Closed - Cups - Cocobolo - 8302275213,,, - Cups - ,In Transit
1254,Atrium - Cups - Amboyna Burl - 8334965501,8334965501,Atrium,Cups,Amboyna Burl,1,,3/31/2025,$40.00,Cups,$40.00,3/31/2025 10:25am,,checked,,Cups,,,Amboyna Burl,Atrium - Cups - Amboyna Burl - 8334965501,,, - Cups - ,In Transit
1253,Bokeh Open - Cups - Stabilized and/or Resin - 8354305399,8354305399,Bokeh Open,Cups,Stabilized and/or Resin,15,,3/31/2025,$600.00,Cups,$40.00,3/31/2025 10:24am,,checked,,Cups,,,Stabilized and/or Resin,Bokeh Open - Cups - Stabilized and/or Resin - 8354305399,,, - Cups - ,In Transit
1252,Atrium Closed - Baffles - Richlite - 8690699804,8690699804,Atrium Closed,Baffles,Richlite,21,,3/25/2025,$420.00,Baffles,$20.00,3/25/2025 11:23am,,checked,,Cups,,,Richlite,Atrium Closed - Baffles - Richlite - 8690699804,,, - Baffles - ,In Transit
1251,Verite Closed - Cups - Amboyna Burl - 8334969297,8334969297,Verite Closed,Cups,Amboyna Burl,2,,3/25/2025,$80.00,Cups,$40.00,3/25/2025 11:23am,,checked,,Cups,,,Amboyna Burl,Verite Closed - Cups - Amboyna Burl - 8334969297,,, - Cups - ,In Transit
1250,Verite Closed - Cups - Stabilized and/or Resin - 8354308570,8354308570,Verite Closed,Cups,Stabilized and/or Resin,5,,3/25/2025,$200.00,Cups,$40.00,3/25/2025 11:22am,,checked,,Cups,,,Stabilized and/or Resin,Verite Closed - Cups - Stabilized and/or Resin - 8354308570,,, - Cups - ,In Transit
1249,Bokeh Open - Cups - Canare - 8674555921,8674555921,Bokeh Open,Cups,Canare,1,,3/25/2025,$40.00,Cups,$40.00,3/25/2025 11:21am,,checked,,Cups,,,Canare,Bokeh Open - Cups - Canare - 8674555921,,, - Cups - ,In Transit
1248,Bokeh Closed - Cups - Canare - 8674556808,8674556808,Bokeh Closed,Cups,Canare,3,,3/25/2025,$120.00,Cups,$40.00,3/25/2025 11:21am,,checked,,Cups,,,Canare,Bokeh Closed - Cups - Canare - 8674556808,,, - Cups - ,In Transit
1247,Bokeh Open - Baffles - Richlite - 7437926996,7437926996,Bokeh Open,Baffles,Richlite,19,,3/25/2025,$380.00,Baffles,$20.00,3/25/2025 11:20am,,checked,,Cups,,,Richlite,Bokeh Open - Baffles - Richlite - 7437926996,,, - Baffles - ,In Transit
1246,Atrium Closed - Baffles - Richlite - 8690699804,8690699804,Atrium Closed,Baffles,Richlite,6,,3/24/2025,$120.00,Baffles,$20.00,3/24/2025 10:40am,,checked,,Cups,,,Richlite,Atrium Closed - Baffles - Richlite - 8690699804,,, - Baffles - ,In Transit
1245,Atrium Open - Baffles - Richlite - 7923531410,7923531410,Atrium Open,Baffles,Richlite,20,,3/21/2025,$400.00,Baffles,$20.00,3/21/2025 2:29pm,,checked,,Cups,,,Richlite,Atrium Open - Baffles - Richlite - 7923531410,,, - Baffles - ,In Transit
1244,Atrium Open - Baffles - Richlite - 7923531410,7923531410,Atrium Open,Baffles,Richlite,15,,3/21/2025,$300.00,Baffles,$20.00,3/21/2025 12:42pm,,checked,,Cups,,,Richlite,Atrium Open - Baffles - Richlite - 7923531410,,, - Baffles - ,In Transit
1243,Auteur Classic - Cups - Ziricote - 8690537203,8690537203,Auteur Classic,Cups,Ziricote,1,,3/21/2025,$40.00,Cups,$40.00,3/21/2025 12:41pm,,checked,,Cups,,,Ziricote,Auteur Classic - Cups - Ziricote - 8690537203,,, - Cups - ,In Transit
1242,Auteur - Cups - Mango - 8713845219,8713845219,Auteur,Cups,Mango,2,,3/20/2025,$80.00,Cups,$40.00,3/20/2025 11:49am,,checked,,Cups,,,Mango,Auteur - Cups - Mango - 8713845219,,, - Cups - ,In Transit
1241,Auteur Classic - Cups - Ziricote - 8690537203,8690537203,Auteur Classic,Cups,Ziricote,5,,3/20/2025,$200.00,Cups,$40.00,3/20/2025 11:49am,,checked,,Cups,,,Ziricote,Auteur Classic - Cups - Ziricote - 8690537203,,, - Cups - ,In Transit
1240,auteur - Cups - Stabilized and/or Resin - 8354303259,8354303259,auteur,Cups,Stabilized and/or Resin,2,,3/20/2025,$80.00,Cups,$40.00,3/20/2025 11:48am,,checked,,Cups,,,Stabilized and/or Resin,auteur - Cups - Stabilized and/or Resin - 8354303259,,, - Cups - ,In Transit
1239,Auteur - Cups - Mango - 8713845219,8713845219,Auteur,Cups,Mango,2,,3/19/2025,$80.00,Cups,$40.00,3/19/2025 4:03pm,,checked,,Cups,,,Mango,Auteur - Cups - Mango - 8713845219,,, - Cups - ,In Transit
1238,Auteur Classic - Cups - Limba - 8690504415,8690504415,Auteur Classic,Cups,Limba,10,,3/19/2025,$400.00,Cups,$40.00,3/19/2025 4:03pm,,checked,,Cups,,,Limba,Auteur Classic - Cups - Limba - 8690504415,,, - Cups - ,In Transit
1237,BOKEH Open - Cups - SpectraPly Charcoal - 7255265596,7255265596,BOKEH Open,Cups,SpectraPly Charcoal,10,,3/18/2025,$400.00,Cups,$40.00,3/18/2025 4:03pm,,checked,,Cups,,,SpectraPly Charcoal,BOKEH Open - Cups - SpectraPly Charcoal - 7255265596,,, - Cups - ,In Transit
1236,Atrium - Cups - Resin (See Notes) - 8611029432,8611029432,Atrium,Cups,Resin (See Notes),1,,3/18/2025,$40.00,Cups,$40.00,3/18/2025 10:17am,,checked,,Cups,,,Resin (See Notes),Atrium - Cups - Resin (See Notes) - 8611029432,,, - Cups - ,In Transit
1235,Atrium Closed - Cups - Canare - 8690518347,8690518347,Atrium Closed,Cups,Canare,4,,3/18/2025,$160.00,Cups,$40.00,3/18/2025 10:17am,,checked,,Cups,,,Canare,Atrium Closed - Cups - Canare - 8690518347,,, - Cups - ,In Transit
1234,Atrium Closed - Cups - Spectraply Red - 8690526210,8690526210,Atrium Closed,Cups,Spectraply Red,4,,3/18/2025,$160.00,Cups,$40.00,3/18/2025 10:16am,,checked,,Cups,,,Spectraply Red,Atrium Closed - Cups - Spectraply Red - 8690526210,,, - Cups - ,In Transit
1233,Atrium Closed - Cups - SpectraPly Blue - 8690524485,8690524485,Atrium Closed,Cups,SpectraPly Blue,6,,3/18/2025,$240.00,Cups,$40.00,3/18/2025 10:16am,,checked,,Cups,,,SpectraPly Blue,Atrium Closed - Cups - SpectraPly Blue - 8690524485,,, - Cups - ,In Transit
1232,BOKEH Open - Cups - SpectraPly Charcoal - 7255265596,7255265596,BOKEH Open,Cups,SpectraPly Charcoal,3,,3/17/2025,$120.00,Cups,$40.00,3/17/2025 3:53pm,,checked,,Cups,,,SpectraPly Charcoal,BOKEH Open - Cups - SpectraPly Charcoal - 7255265596,,, - Cups - ,In Transit
1231,BOKEH Open - Cups - SpectraPly Red/Charcoal - 7353836128,7353836128,BOKEH Open,Cups,SpectraPly Red/Charcoal,12,,3/17/2025,$480.00,Cups,$40.00,3/17/2025 1:14pm,,checked,,Cups,,,SpectraPly Red/Charcoal,BOKEH Open - Cups - SpectraPly Red/Charcoal - 7353836128,,, - Cups - ,In Transit
1230,BOKEH Open - Cups - SpectraPly Charcoal - 7255265596,7255265596,BOKEH Open,Cups,SpectraPly Charcoal,10,,3/17/2025,$400.00,Cups,$40.00,3/17/2025 9:52am,,checked,,Cups,,,SpectraPly Charcoal,BOKEH Open - Cups - SpectraPly Charcoal - 7255265596,,, - Cups - ,In Transit
1229,Atrium - Cups - Stabilized and/or Resin - 8354294052,8354294052,Atrium,Cups,Stabilized and/or Resin,8,,3/14/2025,$320.00,Cups,$40.00,3/17/2025 9:51am,,checked,,Cups,,,Stabilized and/or Resin,Atrium - Cups - Stabilized and/or Resin - 8354294052,,, - Cups - ,In Transit
1228,Bokeh Open - Baffles - Richlite - 7437926996,7437926996,Bokeh Open,Baffles,Richlite,16,,3/13/2025,$320.00,Baffles,$20.00,3/13/2025 4:09pm,,checked,,Cups,,,Richlite,Bokeh Open - Baffles - Richlite - 7437926996,,, - Baffles - ,In Transit
1227,Verite Open - Cups - Stabilized and/or Resin - 8354307779,8354307779,Verite Open,Cups,Stabilized and/or Resin,1,,3/13/2025,$40.00,Cups,$40.00,3/13/2025 1:00pm,,checked,,Cups,,,Stabilized and/or Resin,Verite Open - Cups - Stabilized and/or Resin - 8354307779,,, - Cups - ,In Transit
1226,Aeolus - Cups - Cocobolo - 8476274276,8476274276,Aeolus,Cups,Cocobolo,2,,3/13/2025,$80.00,Cups,$40.00,3/13/2025 1:00pm,,checked,,Cups,,,Cocobolo,Aeolus - Cups - Cocobolo - 8476274276,,, - Cups - ,In Transit
1225,Atrium - Cups - David Kley Wood - 8622176269,8622176269,Atrium,Cups,David Kley Wood,1,,3/13/2025,$40.00,Cups,$40.00,3/13/2025 12:59pm,,checked,,Cups,,,David Kley Wood,Atrium - Cups - David Kley Wood - 8622176269,,, - Cups - ,In Transit
1224,Atrium - Cups - Redwood Burl - 8660568079,8660568079,Atrium,Cups,Redwood Burl,2,,3/13/2025,$80.00,Cups,$40.00,3/13/2025 12:59pm,,checked,,Cups,,,Redwood Burl,Atrium - Cups - Redwood Burl - 8660568079,,, - Cups - ,In Transit
1223,Caldera Closed - Cups - Pink Ivory - 8334992629,8334992629,Caldera Closed,Cups,Pink Ivory,4,,3/11/2025,$160.00,Cups,$40.00,3/11/2025 5:16pm,,checked,,Cups,,,Pink Ivory,Caldera Closed - Cups - Pink Ivory - 8334992629,,, - Cups - ,In Transit
1222,Caldera Closed - Cups - Queensland Maple - 8435129490,8435129490,Caldera Closed,Cups,Queensland Maple,2,,3/11/2025,$80.00,Cups,$40.00,3/11/2025 5:16pm,,checked,,Cups,,,Queensland Maple,Caldera Closed - Cups - Queensland Maple - 8435129490,,, - Cups - ,In Transit
1221,Caldera Closed - Cups - Queensland Maple - 8435129490,8435129490,Caldera Closed,Cups,Queensland Maple,3,,3/11/2025,$120.00,Cups,$40.00,3/11/2025 12:24pm,,checked,,Cups,,,Queensland Maple,Caldera Closed - Cups - Queensland Maple - 8435129490,,, - Cups - ,In Transit
1220,Atrium Closed - Cups - Amboyna Burl - 8334966643,8334966643,Atrium Closed,Cups,Amboyna Burl,1,,3/11/2025,$40.00,Cups,$40.00,3/11/2025 12:24pm,,checked,,Cups,,,Amboyna Burl,Atrium Closed - Cups - Amboyna Burl - 8334966643,,, - Cups - ,In Transit
1219,Atrium Closed - Cups - Stabilized and/or Resin - 8354302396,8354302396,Atrium Closed,Cups,Stabilized and/or Resin,4,,3/11/2025,$160.00,Cups,$40.00,3/11/2025 12:24pm,,checked,,Cups,,,Stabilized and/or Resin,Atrium Closed - Cups - Stabilized and/or Resin - 8354302396,,, - Cups - ,In Transit
1218,Pink 9mm 5lb visco foam - Foam -  - 7884382359,7884382359,Pink 9mm 5lb visco foam,Foam,,1,,3/7/2025,$100.00,Foam,$100.00,3/7/2025 4:33pm,,checked,,Cups,,,,Pink 9mm 5lb visco foam - Foam -  - 7884382359,,, - Foam - ,In Transit
1217,Pink 6.5mm 5lb visco - Foam -  - 7884367196,7884367196,Pink 6.5mm 5lb visco,Foam,,1,,3/7/2025,$100.00,Foam,$100.00,3/7/2025 4:33pm,,checked,,Cups,,,,Pink 6.5mm 5lb visco - Foam -  - 7884367196,,, - Foam - ,In Transit
1216,Bokeh Closed - Baffles - Richlite - 8097868943,8097868943,Bokeh Closed,Baffles,Richlite,50,,3/7/2025,$1000.00,Baffles,$20.00,3/7/2025 4:33pm,,checked,,Cups,,,Richlite,Bokeh Closed - Baffles - Richlite - 8097868943,,, - Baffles - ,In Transit
1215,Atrium - Cups - Stabilized and/or Resin - 8354294052,8354294052,Atrium,Cups,Stabilized and/or Resin,11,,3/6/2025,$440.00,Cups,$40.00,3/6/2025 5:04pm,,checked,,Cups,,,Stabilized and/or Resin,Atrium - Cups - Stabilized and/or Resin - 8354294052,,, - Cups - ,In Transit
1214,Bokeh Open - Baffles - Richlite - 7437926996,7437926996,Bokeh Open,Baffles,Richlite,25,,3/5/2025,$500.00,Baffles,$20.00,3/5/2025 3:23pm,,checked,,Cups,,,Richlite,Bokeh Open - Baffles - Richlite - 7437926996,,, - Baffles - ,In Transit
1213,Bokeh Closed - Cups - Resin Flake/Resin/Stbz - 8354304651,8354304651,Bokeh Closed,Cups,Resin Flake/Resin/Stbz,6,,3/5/2025,$240.00,Cups,$40.00,3/5/2025 3:04pm,,checked,,Cups,,,Resin Flake/Resin/Stbz,Bokeh Closed - Cups - Resin Flake/Resin/Stbz - 8354304651,,, - Cups - ,In Transit
1212,Bokeh Closed - Cups - Resin Flake/Resin/Stbz - 8354304651,8354304651,Bokeh Closed,Cups,Resin Flake/Resin/Stbz,3,,3/5/2025,$120.00,Cups,$40.00,3/5/2025 10:19am,,checked,,Cups,,,Resin Flake/Resin/Stbz,Bokeh Closed - Cups - Resin Flake/Resin/Stbz - 8354304651,,, - Cups - ,In Transit
1211,Atrium - Cups - Macassar Ebony - 8611025506,8611025506,Atrium,Cups,Macassar Ebony,2,,3/5/2025,$80.00,Cups,$40.00,3/5/2025 10:19am,,checked,,Cups,,,Macassar Ebony,Atrium - Cups - Macassar Ebony - 8611025506,,, - Cups - ,In Transit
1210,BOKEH Open - Cups - SpectraPly Charcoal - 7255265596,7255265596,BOKEH Open,Cups,SpectraPly Charcoal,7,,3/4/2025,$280.00,Cups,$40.00,3/4/2025 3:46pm,,checked,,Cups,,,SpectraPly Charcoal,BOKEH Open - Cups - SpectraPly Charcoal - 7255265596,,, - Cups - ,In Transit
1209,BOKEH Open - Cups - SpectraPly Red/Charcoal - 7353836128,7353836128,BOKEH Open,Cups,SpectraPly Red/Charcoal,8,,3/4/2025,$320.00,Cups,$40.00,3/4/2025 2:06pm,,checked,,Cups,,,SpectraPly Red/Charcoal,BOKEH Open - Cups - SpectraPly Red/Charcoal - 7353836128,,, - Cups - ,In Transit
1208,BOKEH Open - Cups - SpectraPly Charcoal - 7255265596,7255265596,BOKEH Open,Cups,SpectraPly Charcoal,15,,3/4/2025,$600.00,Cups,$40.00,3/4/2025 10:10am,,checked,,Cups,,,SpectraPly Charcoal,BOKEH Open - Cups - SpectraPly Charcoal - 7255265596,,, - Cups - ,In Transit
1207,Caldera Closed - Cups - Stabilized and/or Resin - 8354292474,8354292474,Caldera Closed,Cups,Stabilized and/or Resin,13,,3/4/2025,$520.00,Cups,$40.00,3/4/2025 10:08am,,checked,,Cups,,,Stabilized and/or Resin,Caldera Closed - Cups - Stabilized and/or Resin - 8354292474,,, - Cups - ,In Transit
1206,Atrium - Cups - Resin Blue/Red/Orange (Customer Set) - 8593632022,8593632022,Atrium,Cups,Resin Blue/Red/Orange (Customer Set),1,,3/1/2025,$40.00,Cups,$40.00,3/1/2025 11:49am,,checked,,Cups,,,Resin Blue/Red/Orange (Customer Set),Atrium - Cups - Resin Blue/Red/Orange (Customer Set) - 8593632022,,, - Cups - ,In Transit
1205,BOKEH Open - Cups - SpectraPly Charcoal - 7255265596,7255265596,BOKEH Open,Cups,SpectraPly Charcoal,3,,3/1/2025,$120.00,Cups,$40.00,3/1/2025 11:49am,,checked,,Cups,,,SpectraPly Charcoal,BOKEH Open - Cups - SpectraPly Charcoal - 7255265596,,, - Cups - ,In Transit
1204,Caldera Closed - Cups - Walnut Burl - 8595154992,8595154992,Caldera Closed,Cups,Walnut Burl,2,,3/1/2025,$80.00,Cups,$40.00,3/1/2025 11:48am,,checked,,Cups,,,Walnut Burl,Caldera Closed - Cups - Walnut Burl - 8595154992,,, - Cups - ,In Transit
1203,Bokeh Closed - Cups - Redwood Burl - 8595150017,8595150017,Bokeh Closed,Cups,Redwood Burl,3,,3/1/2025,$120.00,Cups,$40.00,3/1/2025 11:48am,,checked,,Cups,,,Redwood Burl,Bokeh Closed - Cups - Redwood Burl - 8595150017,,, - Cups - ,In Transit
1202,Bokeh Closed - Cups - Cherry (quartersawn) - 8574992054,8574992054,Bokeh Closed,Cups,Cherry (quartersawn),2,,3/1/2025,$80.00,Cups,$40.00,3/1/2025 11:48am,,checked,,Cups,,,Cherry (quartersawn),Bokeh Closed - Cups - Cherry (quartersawn) - 8574992054,,, - Cups - ,In Transit
1201,BOKEH Open - Cups - SpectraPly Red/Charcoal - 7353836128,7353836128,BOKEH Open,Cups,SpectraPly Red/Charcoal,6,,2/28/2025,$240.00,Cups,$40.00,3/1/2025 11:48am,,checked,,Cups,,,SpectraPly Red/Charcoal,BOKEH Open - Cups - SpectraPly Red/Charcoal - 7353836128,,, - Cups - ,In Transit
1200,BOKEH Open - Cups - SpectraPly Red/Charcoal - 7353836128,7353836128,BOKEH Open,Cups,SpectraPly Red/Charcoal,6,,2/28/2025,$240.00,Cups,$40.00,2/28/2025 1:49pm,,checked,,Cups,,,SpectraPly Red/Charcoal,BOKEH Open - Cups - SpectraPly Red/Charcoal - 7353836128,,, - Cups - ,In Transit
1199,Bokeh Closed - Cups - charcoal/purple Spectraply - 8332869605,8332869605,Bokeh Closed,Cups,charcoal/purple Spectraply,3,,2/28/2025,$120.00,Cups,$40.00,2/28/2025 1:48pm,,checked,,Cups,,,charcoal/purple Spectraply,Bokeh Closed - Cups - charcoal/purple Spectraply - 8332869605,,, - Cups - ,In Transit
1198,Caldera Closed - Cups - Zebrawood - 8453855878,8453855878,Caldera Closed,Cups,Zebrawood,3,,2/27/2025,$120.00,Cups,$40.00,2/27/2025 5:13pm,,checked,,Cups,,,Zebrawood,Caldera Closed - Cups - Zebrawood - 8453855878,,, - Cups - ,In Transit
1197,MEGA SALIRE - Stands - Shedua - 6344421894,6344421894,MEGA SALIRE,Stands,Shedua,3,,2/27/2025,$75.00,Stands,$25.00,2/27/2025 5:13pm,,checked,,Cups,,,Shedua,MEGA SALIRE - Stands - Shedua - 6344421894,,, - Stands - ,In Transit
1196,Pink 9mm 5lb visco foam - Foam -  - 7884382359,7884382359,Pink 9mm 5lb visco foam,Foam,,1,,2/27/2025,$100.00,Foam,$100.00,2/27/2025 5:12pm,,checked,,Cups,,,,Pink 9mm 5lb visco foam - Foam -  - 7884382359,,, - Foam - ,In Transit
1195,Pink 6.5mm 5lb visco - Foam -  - 7884367196,7884367196,Pink 6.5mm 5lb visco,Foam,,2,,2/26/2025,$200.00,Foam,$100.00,2/26/2025 4:17pm,,checked,,Cups,,,,Pink 6.5mm 5lb visco - Foam -  - 7884367196,,, - Foam - ,In Transit
1194,White 6.5mm 3lb visco - Foam -  - 7884364109,7884364109,White 6.5mm 3lb visco,Foam,,3,,2/26/2025,$300.00,Foam,$100.00,2/26/2025 4:17pm,,checked,,Cups,,,,White 6.5mm 3lb visco - Foam -  - 7884364109,,, - Foam - ,In Transit
1193,Bokeh Closed - Baffles - Richlite - 8097868943,8097868943,Bokeh Closed,Baffles,Richlite,35,,2/26/2025,$700.00,Baffles,$20.00,2/26/2025 4:17pm,,checked,,Cups,,,Richlite,Bokeh Closed - Baffles - Richlite - 8097868943,,, - Baffles - ,In Transit
1192,Bokeh Open - Baffles - Richlite - 7437926996,7437926996,Bokeh Open,Baffles,Richlite,40,,2/25/2025,$800.00,Baffles,$20.00,2/26/2025 10:13am,,checked,,Cups,,,Richlite,Bokeh Open - Baffles - Richlite - 7437926996,,, - Baffles - ,In Transit
1191,Bokeh Closed - Baffles - Richlite - 8097868943,8097868943,Bokeh Closed,Baffles,Richlite,15,,2/21/2025,$300.00,Baffles,$20.00,2/21/2025 2:22pm,,checked,,Cups,,,Richlite,Bokeh Closed - Baffles - Richlite - 8097868943,,, - Baffles - ,In Transit
1190,Caldera Closed - Cups - Zebrawood - 8453855878,8453855878,Caldera Closed,Cups,Zebrawood,2,,2/21/2025,$80.00,Cups,$40.00,2/21/2025 2:21pm,,checked,,Cups,,,Zebrawood,Caldera Closed - Cups - Zebrawood - 8453855878,,, - Cups - ,In Transit
